X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.1458053404842,39.0854018202288,28695004,39.085394,-77.145803,Rockville Metro East,classic,318,active,2021/11/02 04:51:35+00,12,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,13,"KEY,CREDITCARD",43,2021/11/02 16:07:28+00,,"Montgomery County, MD (North)"
-77.0121102868696,38.9003657877293,28695005,38.900358,-77.012108,1st & H St NW,classic,319,active,2021/11/02 15:35:00+00,3,0,10,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0027232878401,38.9523767989949,28695006,38.952369,-77.002721,Fort Totten Metro,classic,320,active,2021/11/02 16:00:01+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0168572929329,38.9752268025906,28695007,38.975219,-77.016855,Takoma Metro,classic,321,active,2021/11/02 13:52:01+00,13,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9958782832959,38.920689792949,28695008,38.920682,-76.995876,Rhode Island Ave Metro,classic,322,active,2021/11/02 15:26:42+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.076133305416,38.8664787788533,28695009,38.866471,-77.076131,Rolfe St & 9th St S,classic,323,active,2021/11/02 12:41:07+00,4,0,7,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0886613077262,38.8406617732626,28695010,38.840654,-77.088659,S Randolph St & Campbell Ave,classic,324,active,2021/11/02 11:59:23+00,3,0,12,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.1660953488085,39.1197728261321,28695011,39.119765,-77.166093,Shady Grove Metro West,classic,325,active,2021/11/02 04:56:54+00,16,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",43,2021/11/02 16:07:28+00,,"Montgomery County, MD (North)"
-77.1033833197398,38.9649997978461,28695012,38.964992,-77.103381,River Rd & Landy Ln,classic,326,active,2021/11/02 09:18:01+00,6,0,13,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/02 16:07:28+00,,"Montgomery County, MD (South)"
-77.0945393185147,38.9846988016201,28695013,38.984691,-77.094537,Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,classic,328,active,2021/11/02 15:14:16+00,6,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",44,2021/11/02 16:07:28+00,,"Montgomery County, MD (South)"
-77.0713033047245,38.8899277834803,28695014,38.88992,-77.071301,Iwo Jima Memorial / Meade & 14th St N,classic,329,active,2021/11/02 14:59:28+00,1,0,17,3,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0675313042281,38.9037397864269,28695015,38.903732,-77.067529,34th & Water St NW,classic,330,active,2021/11/02 13:37:53+00,12,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.1669193340743,38.8856287794387,28695016,38.885621,-77.166917,W Columbia St & N Washington St,classic,580,active,2021/11/02 04:46:24+00,10,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",152,2021/11/02 16:07:28+00,,"Falls Church, VA"
-77.1887023426256,38.9001077814286,28695017,38.9001,-77.1887,West Falls Church Metro,classic,581,active,2021/11/02 04:46:26+00,15,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",104,2021/11/02 16:07:28+00,,"Fairfax, VA"
-77.2156263522668,38.9285097860701,28695018,38.928502,-77.215624,Jones Branch Drive & Scotts Crossing Rd,classic,582,active,2021/11/02 09:47:05+00,5,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2021/11/02 16:07:28+00,,"Fairfax, VA"
-77.0235022928645,38.9321357935139,28695019,38.932128,-77.0235,Georgia Ave & Morton St NW,classic,583,active,2021/11/02 12:48:10+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.2306833540948,38.8793627756405,28695020,38.879355,-77.230681,Merrilee Dr & Lauren Elizabeth Lane,classic,584,active,2021/11/02 09:59:49+00,5,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2021/11/02 16:07:28+00,,"Fairfax, VA"
-77.2299723529445,38.8701007736379,28695021,38.870093,-77.22997,Merrifield Cinema & Merrifield Town Center,classic,585,active,2021/11/02 04:46:27+00,1,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2021/11/02 16:07:28+00,,"Fairfax, VA"
-76.9859022811395,38.9243077931794,28695022,38.9243,-76.9859,Rhode Island & Montana Ave NE,classic,586,active,2021/11/02 14:48:19+00,15,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0221772916725,38.9142117898225,28695023,38.914204,-77.022175,7th & S St NW,classic,587,active,2021/11/02 15:45:28+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0088002866656,38.9125317902338,28695024,38.912524,-77.008798,North Capitol & R St NE,classic,588,active,2021/11/02 15:24:35+00,13,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0386862982039,38.9421537955774,28695025,38.942146,-77.038684,17th & Upshur St NW,classic,589,active,2021/11/02 14:09:54+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0182232918028,38.9420327961928,28695026,38.942025,-77.018221,Grant Circle,classic,590,active,2021/11/02 13:52:44+00,18,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0326892956187,38.9344127943461,28695027,38.934405,-77.032687,14th & Otis Pl NW,classic,591,active,2021/11/02 15:07:41+00,21,0,6,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9972282850386,38.9388967957924,28695028,38.938889,-76.997226,John McCormack Rd NE,classic,592,active,2021/11/02 04:57:02+00,0,0,18,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9680862770825,38.9553568009374,28695029,38.955349,-76.968084,West Hyattsville Metro,classic,593,active,2021/11/02 12:28:07+00,15,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",133,2021/11/02 16:07:28+00,,Prince George's County
-76.9131902558709,38.8885317887294,28695030,38.888524,-76.913188,Capitol Heights Metro,classic,594,active,2021/11/02 04:57:09+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",133,2021/11/02 16:07:28+00,,Prince George's County
-76.9548052732641,38.965749803309,28695031,38.965742,-76.954803,Prince George's Plaza Metro,classic,595,active,2021/11/02 13:01:17+00,15,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",133,2021/11/02 16:07:28+00,,Prince George's County
-76.9355802670709,38.9621268029776,28695032,38.962119,-76.935578,Riverdale Park Town Center,classic,596,active,2021/11/02 08:52:35+00,3,0,14,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",133,2021/11/02 16:07:28+00,,Prince George's County
-76.9541732736061,38.9688498039737,28695033,38.968842,-76.954171,The Mall at Prince Georges,classic,597,active,2021/11/02 09:38:19+00,8,0,8,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",133,2021/11/02 16:07:28+00,,Prince George's County
-77.0510993080909,39.0473308157737,28695034,39.047323,-77.051097,Wheaton Library & Community Rec Center,classic,598,active,2021/11/02 04:57:08+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",44,2021/11/02 16:07:28+00,,"Montgomery County, MD (South)"
-77.0021002852969,38.9241517930913,28695035,38.924144,-77.002098,Edgewood Rec Center,classic,599,active,2021/11/02 15:54:24+00,10,0,5,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9951522825546,38.9027397886064,28695036,38.902732,-76.99515,8th & K St NE,classic,601,active,2021/11/02 15:06:56+00,4,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9678472729941,38.8959627886895,28695037,38.895955,-76.967845,Kingman Island/The Fields at RFK,classic,602,active,2021/11/02 04:56:58+00,14,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9472892670124,38.9004757902865,28695038,38.900468,-76.947287,Kenilworth Terrace & Hayes St. NE,classic,603,active,2021/11/02 04:57:05+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0167022819436,38.7859077643114,28695039,38.7859,-77.0167,National Harbor Carousel,classic,604,active,2021/11/02 04:57:09+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",133,2021/11/02 16:07:28+00,,Prince George's County
-76.9935912778272,38.8366537760567,28695040,38.836646,-76.993589,Valley Ave & Wheeler Rd SE,classic,605,active,2021/11/02 08:09:04+00,7,0,10,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9409832640471,38.8762347852827,28695041,38.876227,-76.940981,Ridge Rd Community Center,classic,606,active,2021/11/02 04:56:59+00,11,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9776902744179,38.8573767808707,28695042,38.857369,-76.977688,Fort Stanton Rec Center,classic,607,active,2021/11/02 10:53:55+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0743253072279,38.9126217881135,28695043,38.912614,-77.074323,Reservoir Rd & 38th St NW,classic,608,active,2021/11/02 16:05:40+00,5,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0488542982565,38.8989327865854,28695044,38.898925,-77.048852,22nd & H St NW,classic,609,active,2021/11/02 15:50:14+00,4,0,10,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9948992819606,38.8999497884312,28695045,38.899942,-76.994897,8th & H St NE,classic,610,active,2021/11/02 15:34:41+00,12,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0856483105607,38.9097087865196,28695046,38.909701,-77.085646,Hardy Rec Center,classic,611,active,2021/11/02 15:49:11+00,11,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0041242928337,39.0313218141295,28695047,39.031314,-77.004122,The Shoppes @ Burnt Mills,classic,612,active,2021/11/02 04:56:58+00,7,0,12,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/02 16:07:28+00,,"Montgomery County, MD (South)"
-76.9454972777141,39.0816458264976,28695048,39.081638,-76.945495,Briggs Chaney & Castle Dr,classic,613,active,2021/11/02 04:57:10+00,16,0,2,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/02 16:07:28+00,,"Montgomery County, MD (South)"
-76.975725284682,39.046151818161,28695049,39.046144,-76.975723,White Oak Rec Center,classic,614,active,2021/11/02 04:56:58+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/02 16:07:28+00,,"Montgomery County, MD (South)"
-76.9418692758153,39.0778828261275,28695050,39.077875,-76.941867,Briggs Chaney Park & Ride,classic,615,active,2021/11/02 04:56:59+00,19,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",44,2021/11/02 16:07:28+00,,"Montgomery County, MD (South)"
-76.9811572861925,39.0449518184358,28695051,39.044944,-76.981155,Stewart & April,classic,616,active,2021/11/02 04:56:58+00,12,0,7,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/02 16:07:28+00,,"Montgomery County, MD (South)"
-76.985440287594,39.045659818137,28695052,39.045652,-76.985438,Stewart Ln & Old Columbia Pike,classic,617,active,2021/11/02 04:57:10+00,13,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/02 16:07:28+00,,"Montgomery County, MD (South)"
-76.9918262900804,39.0391098169247,28695053,39.039102,-76.991824,New Hampshire & Lockwood,classic,618,active,2021/11/02 04:57:05+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/02 16:07:28+00,,"Montgomery County, MD (South)"
-76.940549276227,39.0853218274262,28695054,39.085314,-76.940547,Castle Blvd & Castle Ln,classic,619,active,2021/11/02 04:46:26+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/02 16:07:28+00,,"Montgomery County, MD (South)"
-76.9945412908619,39.0379888165435,28695055,39.037981,-76.994539,Oak Leaf & Lockwood,classic,620,active,2021/11/02 04:51:35+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/02 16:07:28+00,,"Montgomery County, MD (South)"
-76.9871272879171,39.0410478167786,28695056,39.04104,-76.987125,White Oak Transit Center,classic,621,active,2021/11/02 10:40:14+00,15,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/02 16:07:28+00,,"Montgomery County, MD (South)"
-77.1145653177069,38.8794847802098,28695057,38.879477,-77.114563,Wilson Blvd. & N. Vermont St.,classic,622,active,2021/11/02 12:35:42+00,5,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-76.9695112741616,38.897507788531,28695058,38.8975,-76.969509,Oklahoma Ave & Benning Rd NE,classic,623,active,2021/11/02 08:14:48+00,12,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9785212748918,38.8693447827869,28695059,38.869337,-76.978519,Minnesota Ave & R St SE,classic,624,active,2021/11/02 04:51:27+00,13,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.355301396895,38.9490157844819,28695060,38.949008,-77.355299,Vy Reston Heights,classic,625,active,2021/11/02 04:51:35+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2021/11/02 16:07:28+00,,"Fairfax, VA"
-77.005651285426,38.9023937881968,28695061,38.902386,-77.005649,1st & K St NE,classic,626,active,2021/11/02 16:02:37+00,3,0,12,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.100798309773,38.8081687656931,28695062,38.808161,-77.100796,Wheeler Ave & S. Floyd St.,classic,628,active,2021/11/02 08:22:02+00,7,0,5,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",40,2021/11/02 16:07:28+00,,"Alexandria, VA"
-77.1089403141368,38.8408047720774,28695063,38.840797,-77.108938,N. Beauregard St. & Berkley St.,classic,629,active,2021/11/02 09:48:44+00,16,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",40,2021/11/02 16:07:28+00,,"Alexandria, VA"
-77.0494382923307,38.7930727643365,28695064,38.793065,-77.049436,Mt Vernon Trail & S. Washington St.,classic,630,active,2021/11/02 09:28:57+00,9,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/02 16:07:28+00,,"Alexandria, VA"
-77.0824653031045,38.8027457654713,28695065,38.802738,-77.082463,Eisenhower Ave & Ike Dr,classic,632,active,2021/11/02 04:51:34+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/02 16:07:28+00,,"Alexandria, VA"
-76.9858562798802,38.9110007911781,28695066,38.910993,-76.985854,Capitol Ave & Kendall St NE,classic,633,active,2021/11/02 08:42:44+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9863872788958,38.8840657855822,28695067,38.884058,-76.986385,14th & D St SE,classic,634,active,2021/11/02 15:58:40+00,2,0,16,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.010553284944,38.8662847812768,28695068,38.866277,-77.010551,Half & Water St SW,classic,636,active,2021/11/02 08:45:50+00,7,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0318822946121,38.9106817892954,28695069,38.910674,-77.03188,14th & Q St NW,classic,637,active,2021/11/02 12:45:31+00,16,0,2,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0296332940667,38.9169437907977,28695070,38.916936,-77.029631,13th & U St NW,classic,638,active,2021/11/02 16:01:56+00,16,0,2,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9771892753118,38.8854907860358,28695071,38.885483,-76.977187,Stadium Armory Metro,classic,639,active,2021/11/02 09:08:56+00,10,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0686283085301,38.9657827986964,28695072,38.965775,-77.068626,Broad Branch Rd & Northampton St NW,classic,640,active,2021/11/02 09:42:18+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0428192921889,38.8140387691225,28695073,38.814031,-77.042817,N Pitt St & Montgomery St,classic,641,active,2021/11/02 11:56:34+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/02 16:07:28+00,,"Alexandria, VA"
-77.0469152979038,38.8983097864515,28695074,38.898302,-77.046913,21st St & G st NW,classic,645,active,2021/11/02 16:03:20+00,9,0,9,3,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0176602880376,38.8811307841436,28695075,38.881123,-77.017658,4th St & G St SW,classic,646,active,2021/11/02 14:47:16+00,11,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0138232911704,38.9581057990419,28695076,38.958098,-77.013821,Kansas Ave & Longfellow St NW,classic,647,active,2021/11/02 15:07:44+00,7,0,11,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0459182943944,38.8529107765998,28695077,38.852903,-77.045916,National Airport,classic,648,active,2021/11/02 10:23:38+00,10,0,9,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0568752986832,38.8648457790858,28695078,38.864838,-77.056873,Fern St & Army Navy Dr,classic,649,active,2021/11/02 08:32:29+00,2,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
